Event	ID	Name			Wwise Object Path	Notes
	3626656675	Play_SE_SYS_POKE_REMOVE			\Default Work Unit\SE\SYS\Play_SE_SYS_POKE_REMOVE	
	3628138360	Play_2d_pv016_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv016_3D	
	3629851314	Play_2d_pv377_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv377_3D_BossDead	
	3630356210	Play_2d_pv256_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv256_3D	
	3630922588	Play_2d_pv036_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv036_3D_BossDead	
	3633389953	Play_2d_pv077_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv077_3D_Resurrect	
	3634256802	Play_2d_pv212_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv212_3D	
	3638497921	Play_Condition_Damage_Up			\Default Work Unit\SE\SKILL\Play_Condition_Damage_Up	
	3641556991	Play_SE_SYS_WINDOW			\Default Work Unit\SE\SYS\Play_SE_SYS_WINDOW	
	3648947399	Play_2d_pv017_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv017_3D_Resurrect	
	3649017725	Play_2d_pv245_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv245_3D_EnemyDead	
	3651314917	Play_2d_pv374_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv374_3D_Resurrect	
	3651818434	Play_2d_pv077_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv077_3D_Dead	
	3652743718	Play_2d_pv231_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv231_3D_Dead	
	3654241819	Play_2d_pv080_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv080_3D_Resurrect	
	3656526436	Play_2d_pv009_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv009_3D	
	3657330641	Play_2d_pv377_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv377_3D_Dead	
	3658509374	Play_2d_pv200_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv200_3D_Dead	
	3664519209	Play_2d_pv276_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv276_3D_Dead	
	3667056494	Play_2d_pv010_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv010_3D	
	3671523127	Play_2d_pv105_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv105_3D_BossDead	
	3673843519	Play_2d_pv123_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv123_3D_BossDead	
	3676656453	Play_SE_SYS_POKE_SET			\Default Work Unit\SE\SYS\Play_SE_SYS_POKE_SET	
	3676936687	Play_2d_pv075_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv075_3D_BossDead	
	3679631340	Play_2d_pv105_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv105_3D_EnemyDead	
	3681296083	Play_2d_pv228_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv228_3D_Resurrect	
	3682655284	Play_2d_pv492B_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv492B_3D_BossDead	
	3685101898	Play_2d_pv007_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv007_3D	
	3685196222	Play_SE_BASE_OBJECT_TURN			\Default Work Unit\SE\BASE\Play_SE_BASE_OBJECT_TURN	
	3686243597	Play_2d_pv159_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv159_3D_EnemyDead	
	3687772467	Play_2d_pv012_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv012_3D_EnemyDead	
	3689908303	Play_2d_pv224_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv224_3D_Resurrect	
	3699031598	Play_2d_pv271_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv271_3D_EnemyDead	
	3699894316	Play_2d_pv126_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv126_3D_Resurrect	
	3700445017	Play_2d_pv738_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv738_3D_Resurrect	
	3703331248	Play_2d_pv069_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv069_3D_BossDead	
	3704819282	Play_SE_BASE_POT_RESET			\Default Work Unit\SE\BASE\Play_SE_BASE_POT_RESET	
	3705372116	Play_2d_pv092_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv092_3D_Resurrect	
	3705925858	Play_2d_pv132_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv132_3D_Dead	
	3706719043	Play_2d_pv448_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv448_3D_BossDead	
	3714507530	Play_2d_pv319_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv319_3D_BossDead	
	3715426438	Play_BR_Jimen			\Default Work Unit\SE\SKILL\Play_BR_Jimen	
	3720803259	Play_2d_pv090_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv090_3D_Dead	
	3721250687	Play_2d_pv017_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv017_3D_BossDead	
	3721637847	Play_2d_pv053_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv053_3D_BossDead	
	3723787691	Play_2d_pv008_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv008_3D_BossDead	
	3727189374	Play_2d_pv252_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv252_3D_Resurrect	
	3728470161	Play_2d_pv341_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv341_3D_Resurrect	
	3728514728	Play_2d_pv048_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv048_3D_Dead	
	3734283747	Play_SP_Iwa_Iwaotosi_Hit			\Default Work Unit\SE\SKILL\Play_SP_Iwa_Iwaotosi_Hit	
	3735989115	Play_2d_pv492A_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv492A_3D_Resurrect	
	3736686375	Play_2d_pv031_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv031_3D_Resurrect	
	3739204734	Play_2d_pv146_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv146_3D_Resurrect	
	3739323872	Play_SP_Kakutou_Doreinpanti			\Default Work Unit\SE\SKILL\Play_SP_Kakutou_Doreinpanti	
	3744545730	Play_2d_pv106_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv106_3D	
	3746808183	Play_2d_pv084_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv084_3D_BossDead	
	3751334523	Play_2d_pv057_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv057_3D_Resurrect	
	3751735888	Play_2d_pv140_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv140_3D	
	3752230742	Play_2d_pv049_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv049_3D_BossDead	
	3754835575	Play_2d_pv130_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv130_3D_Resurrect	
	3757152789	Play_2d_pv244_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv244_3D_Resurrect	
	3760042408	Play_2d_pv007_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv007_3D_BossDead	
	3761384001	Play_2d_pv154_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv154_3D_Resurrect	
	3764045881	Play_2d_pv279_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv279_3D_Resurrect	
	3765630272	Play_2d_pv101_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv101_3D_EnemyDead	
	3765860900	Play_Voice_2d_pv492A			\Default Work Unit\VOICE\Play_Voice_2d_pv492A	
	3765860903	Play_Voice_2d_pv492B			\Default Work Unit\VOICE\Play_Voice_2d_pv492B	
	3769000930	Play_2d_pv050_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv050_3D_Resurrect	
	3769097110	Play_SE_RESULT_MEDAL_SUCCESS			\Default Work Unit\SE\RESULT\Play_SE_RESULT_MEDAL_SUCCESS	
	3771502763	Play_2d_pv008_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv008_3D_Resurrect	
	3774401553	Play_2d_pv144_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv144_3D_Dead	
	3774415715	Play_2d_pv156_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv156_3D	
	3776543949	Play_SP_Kusa_Turunomuti			\Default Work Unit\SE\SKILL\Play_SP_Kusa_Turunomuti	
	3776826818	Play_Condition_Koori			\Default Work Unit\SE\SKILL\Play_Condition_Koori	
	3778889686	Play_2d_pv253_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv253_3D_Dead	
	3790959891	Play_2d_pv607_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv607_3D_EnemyDead	
	3799922211	Play_2d_pv884_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv884_3D	
	3800002194	Play_2d_pv078_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv078_3D_BossDead	
	3800937656	Play_2d_pv031_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv031_3D_Dead	
	3804408742	Play_2d_pv151_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv151_3D_Resurrect	
	3809562631	Play_2d_pv155_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv155_3D_Dead	
	3813057177	Play_2d_pv367_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv367_3D_BossDead	
	3817762637	Play_BM_Normal			\Default Work Unit\SE\SKILL\Play_BM_Normal	
	3819337811	Play_2d_pv072_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv072_3D_Dead	
	3819729050	Play_2d_pv229_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv229_3D_BossDead	
	3819784451	Play_2d_pv088_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv088_3D_BossDead	
	3820251160	Play_2d_pv066_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv066_3D_EnemyDead	
	3820849259	Play_2d_pv138_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv138_3D	
	3824424041	Play_SP_Mizu_Naminori			\Default Work Unit\SE\SKILL\Play_SP_Mizu_Naminori	
	3827160785	Play_2d_pv132_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv132_3D_BossDead	
	3827962232	Play_SE_SYS_MENU_BACK			\Default Work Unit\SE\SYS\Play_SE_SYS_MENU_BACK	
	3829392697	Play_BM_Honoo			\Default Work Unit\SE\SKILL\Play_BM_Honoo	
	3832181685	Play_SP_Dragon_Gekirin			\Default Work Unit\SE\SKILL\Play_SP_Dragon_Gekirin	
	3836211696	Play_Condition_Bougyo_Down			\Default Work Unit\SE\SKILL\Play_Condition_Bougyo_Down	
	3838415517	Play_2d_pv244_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv244_3D_BossDead	
	3840432638	Play_SP_Kusa_Megadorein			\Default Work Unit\SE\SKILL\Play_SP_Kusa_Megadorein	
	3841180606	Play_SP_Fairy_Zyaretuku			\Default Work Unit\SE\SKILL\Play_SP_Fairy_Zyaretuku	
	3845109660	Play_2d_pv255_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv255_3D_EnemyDead	
	3845145874	Play_2d_pv094_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv094_3D_Resurrect	
	3846887360	Play_2d_pv710_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv710_3D_Dead	
	3847917077	Play_2d_pv445_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv445_3D_Dead	
	3850152032	Play_2d_pv552_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv552_3D_Dead	
	3851403547	Play_2d_pv159_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv159_3D_Dead	
	3852357839	Play_2d_pv472_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv472_3D_Dead	
	3857125020	Play_2d_pv141_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv141_3D_EnemyDead	
	3857968922	Play_2d_pv153_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv153_3D_BossDead	
	3860430294	Play_2d_pv492B_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv492B_3D	
	3860666202	Play_2d_pv349_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv349_3D_Dead	
	3860746800	Play_BR_Mizu			\Default Work Unit\SE\SKILL\Play_BR_Mizu	
	3863852057	Play_2d_pv108_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv108_3D_Dead	
	3868513804	Play_2d_pv137_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv137_3D_BossDead	
	3873628608	Play_2d_pv342_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv342_3D_Resurrect	
	3878534362	Play_2d_pv086_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv086_3D_Dead	
	3881467055	Play_SP_Doku_Dokubari			\Default Work Unit\SE\SKILL\Play_SP_Doku_Dokubari	
	3884058046	Play_SP_Ghost_Urami			\Default Work Unit\SE\SKILL\Play_SP_Ghost_Urami	
	3884595279	SE_Mute			\Default Work Unit\SE_Mute	
	3885205839	Play_2d_pv004_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv004_3D_BossDead	
	3885486337	Play_2d_pv059_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv059_3D_BossDead	
	3889927741	Play_2d_pv598_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv598_3D_Resurrect	
	3891304548	Play_BM_Kakutou			\Default Work Unit\SE\SKILL\Play_BM_Kakutou	
	3899822214	Play_2d_pv122_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv122_3D_BossDead	
	3899946682	Play_2d_pv120_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv120_3D	
	3900205977	Play_2d_pv257_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv257_3D_Resurrect	
	3906469687	Play_2d_pv149_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv149_3D_Resurrect	
	3906506362	Play_2d_pv076_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv076_3D_Resurrect	
	3907692724	Play_2d_pv281_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv281_3D_BossDead	
	3912221337	Play_2d_pv143_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv143_3D_Resurrect	
	3912275369	Play_2d_pv257_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv257_3D_BossDead	
	3913132376	Play_2d_pv383_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv383_3D_EnemyDead	
	3913515941	Play_2d_pv091_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv091_3D_Resurrect	
	3923427484	Play_2d_pv116_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv116_3D_Dead	
	3928021351	Play_SP_Ghost_Odorokasu			\Default Work Unit\SE\SKILL\Play_SP_Ghost_Odorokasu	
	3932404033	Play_2d_pv060_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv060_3D_BossDead	
	3933067749	Play_2d_pv320_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv320_3D_Dead	
	3935673449	Play_2d_pv367_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv367_3D_Resurrect	
	3940661877	Play_2d_pv553_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv553_3D_Dead	
	3941611649	Play_2d_pv385_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv385_3D_BossDead	
	3942698810	Play_2d_pv222_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv222_3D_EnemyDead	
	3943821899	Play_2d_pv302_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv302_3D_EnemyDead	
	3944327093	Play_2d_pv183_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv183_3D_BossDead	
	3946693311	Play_2d_pv609_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv609_3D_Dead	
	3949313231	Play_2d_pv131_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv131_3D_EnemyDead	
	3951761775	Play_SP_Denki_Denkisyokku_Hit			\Default Work Unit\SE\SKILL\Play_SP_Denki_Denkisyokku_Hit	
	3956657631	Play_2d_pv039_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv039_3D_Resurrect	
	3957267777	Play_SP_Doku_Hedorobakudan			\Default Work Unit\SE\SKILL\Play_SP_Doku_Hedorobakudan	
	3958657328	Play_2d_pv177_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv177_3D_BossDead	
	3961017412	Play_2d_pv324_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv324_3D	
	3966878331	Play_2d_pv056_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv056_3D_EnemyDead	
	3967646622	Play_2d_pv357_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv357_3D	
	3968350437	Play_ME_POKE_GET			\Default Work Unit\ME\Play_ME_POKE_GET	
	3971069426	Play_2d_pv142_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv142_3D	
	3971342514	Play_BM_Koori			\Default Work Unit\SE\SKILL\Play_BM_Koori	
	3973035602	Play_2d_pv028_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv028_3D_EnemyDead	
	3973903881	Play_SE_SYS_CANCEL			\Default Work Unit\SE\SYS\Play_SE_SYS_CANCEL	
	3977450051	Play_2d_pv127_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv127_3D_Resurrect	
	3977956762	Play_2d_pv429_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv429_3D_Resurrect	
	3979314451	Play_2d_pv029_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv029_3D_Dead	
	3979376825	Play_2d_pv608_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv608_3D_BossDead	
	3979614950	Play_2d_pv207_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv207_3D_BossDead	
	3980542379	Play_SE_BATTLE_WAVE_CLEAR			\Default Work Unit\SE\BATTLE\Play_SE_BATTLE_WAVE_CLEAR	
	3990289128	Play_SP_Kakutou_Bakuretupanti			\Default Work Unit\SE\SKILL\Play_SP_Kakutou_Bakuretupanti	
	3990939977	Play_2d_pv547_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv547_3D_BossDead	
	3991758121	Play_SP_Mushi_Ikarinokona			\Default Work Unit\SE\SKILL\Play_SP_Mushi_Ikarinokona	
	3995923140	Play_2d_pv081_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv081_3D_Resurrect	
	3996334547	Play_SE_ACHIEVEMENT_CLOSE			\Default Work Unit\SE\ACHIEVEMENT\Play_SE_ACHIEVEMENT_CLOSE	
	3998495984	Play_2d_pv255_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv255_3D_Dead	
	3998878188	Play_2d_pv282_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv282_3D_Dead	
	4008036226	Play_2d_pv609_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv609_3D	
	4008732528	Play_BGM_Boss_Battle_Ambient			\Default Work Unit\BGM\Play_BGM_Boss_Battle_Ambient	
	4011268168	Play_2d_pv359_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv359_3D_Resurrect	
	4017170842	Play_2d_pv374_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv374_3D_EnemyDead	
	4017618056	Play_2d_pv113_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv113_3D_Resurrect	
	4018803925	Play_2d_pv010_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv010_3D_EnemyDead	
	4022603954	Play_2d_pv136_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv136_3D_EnemyDead	
	4023283528	Play_2d_pv225_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv225_3D_Resurrect	
	4023311654	Play_2d_pv244_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv244_3D_Dead	
	4025289588	Play_2d_pv018_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv018_3D_BossDead	
	4025890736	Play_BGM_Mountain_3			\Default Work Unit\BGM\Play_BGM_Mountain_3	
	4025890737	Play_BGM_Mountain_2			\Default Work Unit\BGM\Play_BGM_Mountain_2	
	4025890738	Play_BGM_Mountain_1			\Default Work Unit\BGM\Play_BGM_Mountain_1	
	4035660101	Play_2d_pv086_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv086_3D	
	4036612887	Play_2d_pv373_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv373_3D_EnemyDead	
	4039681956	Play_SP_Iwa_Suterusurokku			\Default Work Unit\SE\SKILL\Play_SP_Iwa_Suterusurokku	
	4041350638	Play_SE_SYS_PANEl_CLOSE			\Default Work Unit\SE\SYS\Play_SE_SYS_PANEl_CLOSE	
	4041572539	Play_2d_pv242_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv242_3D	
	4046750495	Play_2d_pv212_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv212_3D_Dead	
	4046897539	Play_2d_pv066_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv066_3D_Resurrect	
	4048951192	Play_ESP_Normal_Gigainpakuto			\Default Work Unit\SE\SKILL\Play_ESP_Normal_Gigainpakuto	
	4054849334	Play_2d_pv158_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv158_3D_Dead	
	4054961777	Play_2d_pv023_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv023_3D_Dead	
	4055337836	Play_SP_Normal_Hurassyu			\Default Work Unit\SE\SKILL\Play_SP_Normal_Hurassyu	
	4059578963	Play_2d_pv152_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv152_3D_Resurrect	
	4060742174	Play_2d_pv778_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv778_3D_Dead	
	4065988249	Play_SE_STORY_RISING			\Default Work Unit\SE\STORY\Play_SE_STORY_RISING	
	4067923883	Play_SE_STORY_NOISE			\Default Work Unit\SE\STORY\Play_SE_STORY_NOISE	
	4075911571	Play_2d_pv034_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv034_3D_EnemyDead	
	4078387320	Play_2d_pv035_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv035_3D_EnemyDead	
	4081978962	Play_2d_pv371_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv371_3D_Resurrect	
	4086034222	Play_2d_pv634_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv634_3D_Resurrect	
	4090481757	Play_2d_pv064_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv064_3D_Resurrect	
	4094677817	Play_2d_pv126_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv126_3D_Dead	
	4095706467	Play_SE_BASE_COOK_METER			\Default Work Unit\SE\BASE\Play_SE_BASE_COOK_METER	
	4096318227	Play_2d_pv031_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv031_3D	
	4100731336	Play_2d_pv350_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv350_3D_Dead	
	4101602729	Play_2d_pv070_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv070_3D_Dead	
	4102266795	Play_SE_SYS_DECIDE			\Default Work Unit\SE\SYS\Play_SE_SYS_DECIDE	
	4102497117	Play_2d_pv778_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv778_3D_Resurrect	
	4109484277	Play_2d_pv055_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv055_3D_Resurrect	
	4114219314	Play_SP_Normal_Toraiatakku_Hit			\Default Work Unit\SE\SKILL\Play_SP_Normal_Toraiatakku_Hit	
	4114768176	Play_2d_pv157_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv157_3D_Resurrect	
	4119174646	Play_2d_pv036_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv036_3D_Resurrect	
	4124030744	Play_2d_pv104_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv104_3D_Resurrect	
	4128233098	Play_SP_Koori_Oororabeeru			\Default Work Unit\SE\SKILL\Play_SP_Koori_Oororabeeru	
	4128247726	Play_SE_SYS_STONE_BINGO			\Default Work Unit\SE\SYS\Play_SE_SYS_STONE_BINGO	
	4131385402	Play_2d_pv001_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv001_3D_BossDead	
	4132146878	Play_SP_Esper_Saikokinesisu			\Default Work Unit\SE\SKILL\Play_SP_Esper_Saikokinesisu	
	4134609460	Play_2d_pv277_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv277_3D_Dead	
	4135082969	Play_2d_pv607_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv607_3D_Dead	
	4135152255	Play_2d_pv022_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv022_3D	
	4138636100	Play_SP_Normal_Humituke			\Default Work Unit\SE\SKILL\Play_SP_Normal_Humituke	
	4138715574	Play_2d_pv245_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv245_3D	
